1.992405e-02, 1.958681e-02, 1.908780e-02, 1.864335e-02, 1.789722e-02, 1.326982e-02, 7.238584e-03, 5.319802e-03, 4.526700e-03, 4.077494e-03, 3.790527e-03, 3.599232e-03, 3.456764e-03, 3.344364e-03, 3.258589e-03, 3.206505e-03, 3.143570e-03, 3.086103e-03, 3.060960e-03, 3.032300e-03, 3.001377e-03, 2.988444e-03, 2.960433e-03, 2.934366e-03, 2.911731e-03, 2.890452e-03, 2.869971e-03, 2.851038e-03, 2.832577e-03, 2.815280e-03, 2.799682e-03, 2.782958e-03, 2.767358e-03, 2.752397e-03, 2.739145e-03, 2.724882e-03, 2.710640e-03, 2.696810e-03, 2.683169e-03, 2.669620e-03, 2.656337e-03, 2.643115e-03, 2.629746e-03, 2.616918e-03, 2.604081e-03, 2.591808e-03, 2.579268e-03, 2.567778e-03, 2.556088e-03, 2.544537e-03, 2.533438e-03, 2.522082e-03, 2.511076e-03, 2.500109e-03, 2.489355e-03, 2.508698e-03, 2.510695e-03, 2.501689e-03, 2.492008e-03, 2.482392e-03, 2.479867e-03, 2.500318e-03, 2.491123e-03, 2.482220e-03, 2.473712e-03, 2.464739e-03, 2.455546e-03, 2.446185e-03, 2.437151e-03, 2.436940e-03, 2.428824e-03, 2.419445e-03, 2.409712e-03, 2.400193e-03, 2.390348e-03, 2.380551e-03, 2.370641e-03, 2.360408e-03, 2.350335e-03, 2.339913e-03, 2.329129e-03, 2.318630e-03, 2.307716e-03, 2.296677e-03, 2.285346e-03, 2.273781e-03, 2.261607e-03, 2.249122e-03, 2.239574e-03, 2.244562e-03, 2.243882e-03, 2.229858e-03, 2.214689e-03, 2.199371e-03, 2.183439e-03, 2.166897e-03, 2.149350e-03, 2.131272e-03, 2.143111e-03, 2.134506e-03, 

7.815467e+09, 1.995545e+13, 1.352570e+16, 2.780769e+18, 1.972057e+20, 
9.914624e+09, 2.308334e+13, 1.526276e+16, 2.982338e+18, 1.970024e+20, 
1.358913e+10, 2.950650e+13, 1.685655e+16, 3.206458e+18, 1.967767e+20, 
2.719124e+10, 4.417507e+13, 2.195886e+16, 3.752643e+18, 1.962254e+20, 
3.780889e+14, 1.883010e+16, 8.209623e+17, 1.642432e+19, 1.827355e+20, 
1.583040e+18, 1.400961e+19, 3.934673e+19, 5.998514e+19, 8.507549e+19, 
2.832994e+19, 5.839240e+19, 5.405637e+19, 3.540133e+19, 2.381997e+19, 
5.741711e+19, 6.915421e+19, 4.475886e+19, 2.017328e+19, 8.496546e+18, 
